kind,name,latitude,longitude,color
避難所,東灘小学校,34.7248161,135.2944292,#ff00ff
避難所,本庄小学校,34.72102022,135.2886997,#ff00ff
避難所,本庄中学校,34.72046123,135.2875439,#ff00ff
避難所,東灘高校,34.7099789,135.3010486,#ff00ff
避難所,神戸大学海洋政策科学部,34.7187444,135.2883578,#ff00ff
避難所,魚崎小学校,34.714966,135.271257,#ff00ff
避難所,灘中・高校,34.7191636,135.2684539,#ff00ff
避難所,本山第一小学校,34.7289433,135.2789056,#ff00ff
避難所,甲南女子中・高校,34.7349206,135.2917292,#ff00ff
避難所,甲南女子大学,34.734802,135.287471,#ff00ff
避難所,神戸薬科大学,34.733115,135.2832689,#ff00ff
避難所,本山第二小学校,34.7253269,135.2695758,#ff00ff
避難所,本山中学校,34.7256325,135.2709397,#ff00ff
避難所,甲南大学,34.729734,135.2679925,#ff00ff
避難所,本山第三小学校,34.7280906,135.2864103,#ff00ff
避難所,住吉小学校,34.7175747,135.264485,#ff00ff
避難所,住之江公民館,34.7139751,135.2636564,#ff00ff
避難所,住之江公民館別館,34.7143023,135.2646774,#ff00ff
避難所,呉田会館,34.7107873,135.2624866,#ff00ff
避難所,御影小学校,34.7148111,135.2515083,#ff00ff
避難所,御影高校,34.7169608,135.250575,#ff00ff
避難所,御影公会堂,34.7160708,135.2492512,#ff00ff
避難所,御影北小学校,34.7246294,135.2488056,#ff00ff
避難所,頌栄短期大学,34.7274431,135.2491389,#ff00ff
避難所,渦が森小学校,34.7389833,135.2503494,#ff00ff
避難所,幼保連携型認定こども園同朋住吉台こども園,34.7386169,135.2567989,#ff00ff
避難所,六甲アイランド小学校,34.6888558,135.2744986,#ff00ff
避難所,向洋中学校,34.6899361,135.2740625,#ff00ff
避難所,六甲アイランド高校,34.6848339,135.2714269,#ff00ff
避難所,福池小学校,34.7212831,135.2787669,#ff00ff
避難所,本山南小学校,34.7235717,135.2824636,#ff00ff
避難所,神戸大学白鴎寮,34.7235202,135.2876408,#ff00ff
避難所,向洋小学校,34.6876808,135.2644942,#ff00ff
避難所,甲南小学校,34.7222717,135.2639961,#ff00ff
避難所,神大附属中等教育学校,34.7320231,135.2544994,#ff00ff
避難所,本山南中学校,34.7231161,135.2705342,#ff00ff
避難所,住吉中学校,34.7258628,135.2587214,#ff00ff
避難所,御影中学校,34.7159417,135.2535331,#ff00ff
避難所,魚崎中学校,34.71312,135.2790506,#ff00ff
避難所,東灘体育館,34.714666,135.278116,#ff00ff
避難所,鶴甲小学校,34.7335836,135.2363925,#ff00ff
避難所,神戸大学農学部,34.72464,135.233272,#ff00ff
避難所,神戸大学工学部,34.726994,135.237488,#ff00ff
避難所,神戸大学大学院人間発達環境学研究科,34.73345244,135.2345373,#ff00ff
避難所,神戸松蔭女子学院大学,34.72736,135.2295239,#ff00ff
避難所,成徳小学校,34.7156136,135.2422119,#ff00ff
避難所,高羽小学校,34.7232671,135.2394699,#ff00ff
避難所,親和女子高校・親和中学校,34.726756,135.242026,#ff00ff
避難所,西郷小学校,34.7069712,135.232752,#ff00ff
避難所,六甲小学校,34.7176856,135.2333847,#ff00ff
避難所,福住小学校,34.7131542,135.2184924,#ff00ff
避難所,神戸高校,34.7183517,135.2139531,#ff00ff
避難所,王子スポーツセンター,34.7112438,135.2127184,#ff00ff
避難所,西灘小学校,34.7078003,135.2277828,#ff00ff
避難所,原田中学校,34.707957,135.228747,#ff00ff
避難所,稗田小学校,34.7113389,135.2224081,#ff00ff
避難所,美野丘小学校,34.7230792,135.22118,#ff00ff
避難所,上野中学校,34.71930199,135.2228913,#ff00ff
避難所,摩耶小学校,34.7157272,135.2205719,#ff00ff
避難所,灘小学校,34.7132556,135.2325461,#ff00ff
避難所,六甲山小学校,34.7573864,135.2322536,#ff00ff
避難所,鷹匠中学校,34.7201547,135.2438533,#ff00ff
避難所,烏帽子中学校,34.710672,135.2376273,#ff00ff
避難所,長峰中学校,34.7248011,135.222605,#ff00ff
避難所,灘の浜小学校,34.702005,135.223696,#ff00ff
避難所,上筒井小学校,34.70992246,135.2114173,#ff00ff
避難所,筒井台中学校,34.7093111,135.2100675,#ff00ff
避難所,葺合高校,34.7110108,135.2102842,#ff00ff
避難所,宮本小学校,34.7067197,135.2117731,#ff00ff
避難所,科学技術高校,34.7043033,135.2135256,#ff00ff
避難所,葺合中学校,34.7068444,135.2032542,#ff00ff
避難所,春日野小学校,34.70566147,135.206143,#ff00ff
避難所,なぎさ小学校,34.6977428,135.2110122,#ff00ff
避難所,渚中学校,34.7004675,135.2175697,#ff00ff
避難所,雲中小学校,34.7059667,135.2001544,#ff00ff
避難所,布引中学校,34.7094081,135.1991572,#ff00ff
避難所,中央小学校,34.7017422,135.1996908,#ff00ff
避難所,コミスタこうべ（生涯学習支援センター）,34.6982261,135.2046319,#ff00ff
避難所,葺合公民館,34.694983,135.204535,#ff00ff
避難所,磯上体育館,34.692182,135.199317,#ff00ff
避難所,こうべ市民福祉交流センター,34.6928637,135.2017676,#ff00ff
避難所,こうべ小学校,34.6935569,135.18247,#ff00ff
避難所,浄福寺,34.70016535,135.1881541,#ff00ff
避難所,海外移住と文化の交流センター,34.6974231,135.1846367,#ff00ff
避難所,神戸生田中学校,34.6899906,135.1856644,#ff00ff
避難所,山の手小学校,34.6906489,135.1757292,#ff00ff
避難所,中央図書館,34.6856249,135.1741492,#ff00ff
避難所,湊翔楠中学校,34.6839972,135.1716466,#ff00ff
避難所,中央体育館,34.6827886,135.1744294,#ff00ff
避難所,湊小学校,34.6768975,135.1808511,#ff00ff
避難所,産業振興センター,34.6806028,135.1817956,#ff00ff
避難所,こうべまちづくり会館,34.6860973,135.1829065,#ff00ff
避難所,義務教育学校港島学園,34.6696569,135.2140986,#ff00ff
避難所,神戸国際展示場,34.66373,135.2126072,#ff00ff
避難所,ワールド記念ホール,34.6639883,135.2101714,#ff00ff
避難所,ポートアイランドスポーツセンター,34.6631078,135.210735,#ff00ff
避難所,バンドー神戸青少年科学館,34.6659964,135.2182844,#ff00ff
避難所,神戸学院大学,34.6694625,135.2039939,#ff00ff
避難所,神戸祇園小学校,34.687911,135.166986,#ff00ff
避難所,ネイチャー　スタジオ,34.4123204,135.0954323,#ff00ff
避難所,建設局中央水環境センター鈴蘭台処理場,34.6984246,135.1482163,#ff00ff
避難所,友生支援学校,34.6862663,135.1603502,#ff00ff
避難所,夢野中学校,34.682073,135.153004,#ff00ff
避難所,夢野こどもホーム（一階地域交流スペース）,34.6835817,135.1562126,#ff00ff
避難所,夢野の丘小学校,34.6816692,135.1605583,#ff00ff
避難所,会下山小学校,34.6792201,135.1652133,#ff00ff
避難所,湊川中学校・楠高校,34.6799525,135.1641303,#ff00ff
避難所,神港橘高校,34.675209,135.156764,#ff00ff
避難所,兵庫大開小学校,34.67367,135.1663192,#ff00ff
避難所,水木小学絞,34.6703563,135.1594761,#ff00ff
避難所,兵庫中学校,34.6736533,135.169955,#ff00ff
避難所,明親小学校,34.6651625,135.1661081,#ff00ff
避難所,須佐野中学絞,34.66446,135.1697442,#ff00ff
避難所,和田岬小学校,34.65515,135.1754714,#ff00ff
避難所,兵庫工業高校,34.659555,135.1737856,#ff00ff
避難所,浜山小学校,34.6577497,135.1662009,#ff00ff
避難所,吉田中学校,34.6521824,135.1711849,#ff00ff
避難所,高齢者ケアセンターひょうご,34.6926209,135.1409349,#ff00ff
避難所,鵯台中学校,34.6940922,135.119395,#ff00ff
避難所,ひよどり台小学校,34.6978361,135.1248861,#ff00ff
避難所,星和台中学校,34.7191089,135.1285742,#ff00ff
避難所,星和台小学校,34.7238111,135.123755,#ff00ff
避難所,鈴蘭台中学校,34.7293744,135.1325319,#ff00ff
避難所,北五葉小学校,34.7305658,135.1364567,#ff00ff
避難所,藍那小河地域福祉センター,34.73451444,135.1130516,#ff00ff
避難所,君影小学校,34.7143622,135.1362431,#ff00ff
避難所,南五葉小学校,34.7220808,135.1335958,#ff00ff
避難所,鈴蘭台小学校,34.7253611,135.1409536,#ff00ff
避難所,小部小学校,34.7296452,135.1481373,#ff00ff
避難所,小部中学校,34.7304383,135.1552522,#ff00ff
避難所,小部東小学校,34.7277472,135.1570161,#ff00ff
避難所,泉台小学校,34.7384094,135.1374203,#ff00ff
避難所,桜の宮小学校,34.7405872,135.1544244,#ff00ff
避難所,桜の宮中学校,34.7381208,135.1598575,#ff00ff
避難所,大原中学校,34.7459253,135.1439031,#ff00ff
避難所,桂木小学校,34.7478194,135.14575,#ff00ff
避難所,甲緑小学校,34.74457,135.1501775,#ff00ff
避難所,箕谷小学校,34.7582989,135.1494689,#ff00ff
避難所,広陵小学校,34.7484919,135.1652094,#ff00ff
避難所,広陵中学校,34.749419,135.1698603,#ff00ff
避難所,筑紫が丘小学校,34.7442508,135.1626847,#ff00ff
避難所,山田中学校,34.7631097,135.15656,#ff00ff
避難所,谷上小学校,34.763356,135.1695683,#ff00ff
避難所,山田小学校,34.7655384,135.1315793,#ff00ff
避難所,花山小学校,34.765207,135.1851184,#ff00ff
避難所,大池中学校,34.7722335,135.1959735,#ff00ff
避難所,大池小学校,34.7721855,135.1985989,#ff00ff
避難所,六甲が丘会館,34.7794996,135.2000142,#ff00ff
避難所,唐櫃中学校,34.7849856,135.2116828,#ff00ff
避難所,唐櫃小学校,34.789835,135.2140461,#ff00ff
避難所,神戸北高校,34.7884603,135.2166767,#ff00ff
避難所,有馬小学校,34.8009372,135.2484678,#ff00ff
避難所,五社ふれあい館,34.8051587,135.2153928,#ff00ff
避難所,有馬中学校,34.8096414,135.2264669,#ff00ff
避難所,ありの台小学校,34.814105,135.229927,#ff00ff
避難所,藤原台小学校,34.8128017,135.2081294,#ff00ff
避難所,有野小学校,34.8206678,135.2178647,#ff00ff
避難所,有野中学校,34.8220619,135.214115,#ff00ff
避難所,有野北中学校,34.8297614,135.2231308,#ff00ff
避難所,ＪＡ兵庫六甲（神戸北文化センター）,34.8266315,135.2261756,#ff00ff
避難所,西山小学校,34.8388828,135.2182786,#ff00ff
避難所,西二郎集会所,34.837994,135.2270181,#ff00ff
避難所,道場小学校,34.86956563,135.2324854,#ff00ff
避難所,生野自治会館,34.866292,135.250965,#ff00ff
避難所,平田自治会館,34.8514614,135.2390834,#ff00ff
避難所,生野高原安心コミュニティプラザ,34.84819916,135.2709696,#ff00ff
避難所,八多小・中学校,34.8225998,135.1956558,#ff00ff
避難所,中公民館,34.849362,135.216607,#ff00ff
避難所,大沢小・中学校,34.8550778,135.1651806,#ff00ff
避難所,上大沢ふれあい会館,34.8488791,135.1836861,#ff00ff
避難所,長尾小学校,34.8657092,135.1944764,#ff00ff
避難所,岩谷公会堂,34.8836095,135.1733832,#ff00ff
避難所,鹿の子台小学校,34.8610031,135.2183289,#ff00ff
避難所,北神戸中学校,34.8629167,135.22287,#ff00ff
避難所,好徳小学校,34.8224556,135.1501956,#ff00ff
避難所,淡河中学校,34.8195472,135.1240617,#ff00ff
避難所,淡河小学校,34.8163308,135.1021525,#ff00ff
避難所,室内小学校,34.6734728,135.1543644,#ff00ff
避難所,長田公民館,34.6697571,135.1545541,#ff00ff
避難所,夢野台高校,34.6770833,135.1534672,#ff00ff
避難所,名倉小学校,34.6799497,135.1479261,#ff00ff
避難所,丸山中学校,34.6780025,135.1487342,#ff00ff
避難所,雲雀丘中学校,34.6915231,135.1343131,#ff00ff
避難所,丸山ひばり小学校,34.686435,135.1375906,#ff00ff
避難所,総合療育センター,34.6833695,135.1400806,#ff00ff
避難所,丸山コミュニティ・センター,34.685991,135.1409072,#ff00ff
避難所,宮川小学校,34.6722262,135.1472888,#ff00ff
避難所,池田小学校,34.6678811,135.1449296,#ff00ff
避難所,西代中学校,34.6681814,135.1396686,#ff00ff
避難所,長田高校,34.6702422,135.1435322,#ff00ff
避難所,蓮池小学校,34.662435,135.1432128,#ff00ff
避難所,神戸常盤大学,34.6654958,135.1411825,#ff00ff
避難所,長田小学校,34.6725142,135.1428822,#ff00ff
避難所,高取台中学校,34.6713811,135.1372353,#ff00ff
避難所,育英高校,34.6684842,135.1348078,#ff00ff
避難所,五位の池小学校,34.6660659,135.1363515,#ff00ff
避難所,御蔵小学校,34.6663688,135.1550418,#ff00ff
避難所,真野小学校,34.6570313,135.1540769,#ff00ff
避難所,長田中学校,34.6614128,135.1531092,#ff00ff
避難所,長田南小学校,34.6618374,135.1498543,#ff00ff
避難所,駒ヶ林中学校,34.6551358,135.1434603,#ff00ff
避難所,真陽小学校,34.6555025,135.1512872,#ff00ff
避難所,ふたば学舎,34.6517707,135.146261,#ff00ff
避難所,駒ケ林小学校,34.6500314,135.1414645,#ff00ff
避難所,若宮小学校,34.6463436,135.1314996,#ff00ff
避難所,鷹取中学校,34.6479475,135.1326031,#ff00ff
避難所,南須磨公民館,34.6488167,135.1333241,#ff00ff
避難所,西須磨小学校,34.6466586,135.1204206,#ff00ff
避難所,須磨一の谷プラザ,34.6411794,135.1060922,#ff00ff
避難所,北須磨小学校,34.6526467,135.1152711,#ff00ff
避難所,だいち小学校,34.6542553,135.1342833,#ff00ff
避難所,太田中学校,34.6576629,135.1329026,#ff00ff
避難所,東須磨小学校,34.654805,135.1276478,#ff00ff
避難所,須磨体育館,34.6507528,135.1289669,#ff00ff
避難所,飛松中学校,34.6582739,135.1257339,#ff00ff
避難所,高倉台小学校,34.6562628,135.1041192,#ff00ff
避難所,高倉中学校,34.6536575,135.1074356,#ff00ff
避難所,板宿小学校,34.6630653,135.1331303,#ff00ff
避難所,多井畑小学校,34.6688778,135.0943419,#ff00ff
避難所,友が丘中学校,34.6731275,135.0994969,#ff00ff
避難所,多井畑自治会館,34.6608772,135.0931745,#ff00ff
避難所,横尾小学校,34.6704253,135.1115681,#ff00ff
避難所,横尾中学校,34.6728241,135.1157451,#ff00ff
避難所,妙法寺小学校,34.6760865,135.1172147,#ff00ff
避難所,神戸星城高校,34.6820128,135.1162619,#ff00ff
避難所,南落合小学校,34.6763078,135.1014661,#ff00ff
避難所,竜が台小学校,34.6745411,135.0911614,#ff00ff
避難所,竜が台中学校,34.6755908,135.0882228,#ff00ff
避難所,菅の台小学校,34.6721939,135.0836983,#ff00ff
避難所,花谷小学校,34.6800732,135.1012968,#ff00ff
避難所,東落合中学校,34.6823986,135.0994494,#ff00ff
避難所,西落合小学校,34.6819375,135.0892339,#ff00ff
避難所,北須磨文化センター,34.6839355,135.0954409,#ff00ff
避難所,西落合中学校,34.6851425,135.0824564,#ff00ff
避難所,須磨翔風高校,34.6779933,135.0887922,#ff00ff
避難所,若草小学校,34.6876362,135.1148719,#ff00ff
避難所,須磨北中学校,34.6920283,135.1102097,#ff00ff
避難所,東落合小学校,34.6852289,135.1009689,#ff00ff
避難所,松尾小学校,34.6866175,135.0917225,#ff00ff
避難所,神の谷小学校,34.6885015,135.0854611,#ff00ff
避難所,白川小学校,34.6960794,135.1006022,#ff00ff
避難所,白川台中学校,34.6927503,135.0964414,#ff00ff
避難所,塩屋小学校,34.6379922,135.0813161,#ff00ff
避難所,塩屋中学校,34.6439331,135.0771217,#ff00ff
避難所,兵庫県自治研修所,34.633111,135.077551,#ff00ff
避難所,塩屋北小学校,34.6470275,135.0906539,#ff00ff
避難所,塩屋台自治会館,34.6418375,135.0835281,#ff00ff
避難所,下畑台小学校,34.6560514,135.0830569,#ff00ff
避難所,桃山台中学校,34.6579178,135.0797656,#ff00ff
避難所,下畑公会堂,34.652706,135.086614,#ff00ff
避難所,つつじが丘小学校,34.6574376,135.0786778,#ff00ff
避難所,福田小学校,34.6411637,135.0665735,#ff00ff
避難所,東垂水小学校,34.6348258,135.0711864,#ff00ff
避難所,視覚特別支援学校,34.633196,135.0692837,#ff00ff
避難所,乙木小学校,34.6403306,135.0709614,#ff00ff
避難所,垂水東中学校,34.6409722,135.0721917,#ff00ff
避難所,東垂水公民館,34.6368394,135.0684339,#ff00ff
避難所,名谷小学校,34.6633169,135.0709858,#ff00ff
避難所,福田中学校,34.6515827,135.0605674,#ff00ff
避難所,高丸小学校,34.6381384,135.0613262,#ff00ff
避難所,千鳥が丘小学校,34.6433439,135.0581761,#ff00ff
避難所,垂水小学校,34.6315758,135.0558767,#ff00ff
避難所,垂水年金会館,34.6280792,135.0590125,#ff00ff
避難所,垂水体育館,34.62627849,135.0601363,#ff00ff
避難所,霞ヶ丘小学校,34.63337,135.0427583,#ff00ff
避難所,歌敷山中学校,34.6363944,135.0412611,#ff00ff
避難所,東舞子小学校,34.6393497,135.0364975,#ff00ff
避難所,舞子小学校,34.6437937,135.0303701,#ff00ff
避難所,西舞子小学校,34.6497317,135.0307367,#ff00ff
避難所,舞子中学校,34.649665,135.0298064,#ff00ff
避難所,神陵台小学校,34.6598917,135.0340639,#ff00ff
避難所,神陵台中学校,34.6601417,135.0332281,#ff00ff
避難所,多聞台小学校,34.6621528,135.040405,#ff00ff
避難所,西脇小学校,34.6560033,135.0387581,#ff00ff
避難所,千代が丘小学校,34.6410918,135.0517939,#ff00ff
避難所,神戸聴覚特別支援学校,34.640439,135.063445,#ff00ff
避難所,垂水中学校,34.6408164,135.0516019,#ff00ff
避難所,多聞の丘小学校（旧本多聞小学校）,34.6580783,135.0480711,#ff00ff
避難所,本多聞中学校,34.6565978,135.0460825,#ff00ff
避難所,舞多聞小学校,34.66687,135.049208,#ff00ff
避難所,多聞の丘小学校（旧多聞南小学校）,34.6528678,135.0466269,#ff00ff
避難所,小束山小学校,34.6664886,135.0612669,#ff00ff
避難所,星陵台中学校,34.6465297,135.0478936,#ff00ff
避難所,星陵高校,34.6449103,135.0495769,#ff00ff
避難所,神戸商業高校,34.6438522,135.0477467,#ff00ff
避難所,多聞東小学校,34.6586283,135.0552622,#ff00ff
避難所,多聞東中学校,34.6546706,135.0542236,#ff00ff
避難所,舞子高校,34.6559647,135.0551067,#ff00ff
避難所,太山寺小学校,34.6962522,135.0553447,#ff00ff
避難所,伊川谷小学校,34.67194,135.0123878,#ff00ff
避難所,長坂小学校,34.6690519,135.0375386,#ff00ff
避難所,長坂中学校,34.6707128,135.0374164,#ff00ff
避難所,伊川谷高校,34.6709433,135.0356914,#ff00ff
避難所,有瀬小学校,34.6641328,135.0186403,#ff00ff
避難所,伊川谷中学校,34.6779617,135.0193008,#ff00ff
避難所,小寺小学校,34.6837347,135.0545452,#ff00ff
避難所,兵庫県立大学（神戸商科キャンパス）,34.67824652,135.0520776,#ff00ff
避難所,東町小学校,34.6844064,135.0648386,#ff00ff
避難所,太山寺中学校,34.6846672,135.0605806,#ff00ff
避難所,神戸市外国語大学,34.6798088,135.0604031,#ff00ff
避難所,工業高等専門学校,34.6793236,135.0675356,#ff00ff
避難所,井吹東小学校,34.7040231,135.0380156,#ff00ff
避難所,井吹台中学校,34.6968239,135.0303164,#ff00ff
避難所,井吹西小学校,34.6934683,135.0228586,#ff00ff
避難所,井吹の丘小学校,34.705529,135.030916,#ff00ff
避難所,春日台小学校,34.7088081,134.9957164,#ff00ff
避難所,平野中学校,34.7096692,134.9982078,#ff00ff
避難所,西体育館,34.7029142,134.9890086,#ff00ff
避難所,美賀多台小学校,34.7199569,135.0056153,#ff00ff
避難所,平野小学校,34.7062146,134.9820253,#ff00ff
避難所,櫨谷小学校,34.7100417,135.0256053,#ff00ff
避難所,糀台小学校,34.7197461,135.0234694,#ff00ff
避難所,櫨谷中学校,34.7179436,135.0286272,#ff00ff
避難所,狩場台小学校,34.72279041,135.0323936,#ff00ff
避難所,竹の台小学校,34.7126633,135.0127814,#ff00ff
避難所,西神中学校,34.7142075,135.0096733,#ff00ff
避難所,樫野台小学校,34.7065139,135.0016297,#ff00ff
避難所,木津小学校,34.7432542,135.0654018,#ff00ff
避難所,桜が丘小学校,34.7451914,135.0583913,#ff00ff
避難所,桜が丘中学校,34.7487378,135.0608211,#ff00ff
避難所,押部谷小学校,34.7556728,135.0376092,#ff00ff
避難所,北山小学校,34.7627022,135.0313931,#ff00ff
避難所,押部谷中学校,34.7573756,135.0443642,#ff00ff
避難所,月が丘小学校,34.7595488,135.0491254,#ff00ff
避難所,高和小学校,34.7411234,135.0128176,#ff00ff
避難所,玉津第一小学校,34.68478,134.9877978,#ff00ff
避難所,出合小学校,34.6774028,134.9726714,#ff00ff
避難所,王塚台中学校,34.67410326,134.9735438,#ff00ff
避難所,枝吉小学校,34.6647678,134.9778628,#ff00ff
避難所,高津橋小学校,34.6702592,134.9949753,#ff00ff
避難所,玉津南公民館,34.66024924,134.9908175,#ff00ff
避難所,玉津中学校,34.6783472,134.9924864,#ff00ff
避難所,神出小学校,34.7473706,134.9877333,#ff00ff
避難所,神出中学校,34.7548142,134.9964433,#ff00ff
避難所,岩岡小学校,34.7182292,134.9442931,#ff00ff
